AA_ELEICAO,NR_TURNO,SG_UF,NM_MUNICIPIO,NR_ZONA,DS_GENERO,DS_ESTADO_CIVIL,DS_FAIXA_ETARIA,DS_GRAU_ESCOLARIDADE,TP_CONVOCACAO,TP_COMPARECIMENTO,QT_MESARIOS_PERFIL
2024,2,RS,PORTO ALEGRE,2,FEMININO,SOLTEIRO,21 a 24 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,112,FEMININO,SOLTEIRO,55 a 59 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,1,MASCULINO,SOLTEIRO,65 a 69 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,2,MASCULINO,DIVORCIADO,35 a 39 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,2,FEMININO,CASADO,60 a 64 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,112,MASCULINO,SOLTEIRO,30 a 34 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,2,MASCULINO,DIVORCIADO,35 a 39 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,158,MASCULINO,SOLTEIRO,60 a 64 anos,ENSINO FUNDAMENTAL COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,2,FEMININO,CASADO,40 a 44 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,161,MASCULINO,CASADO,35 a 39 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,1,FEMININO,SOLTEIRO,35 a 39 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,2,MASCULINO,CASADO,40 a 44 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,2,FEMININO,SOLTEIRO,45 a 49 anos,ENSINO FUNDAMENTAL COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,161,FEMININO,VIÚVO,70 a 74 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,158,MASCULINO,SOLTEIRO,30 a 34 anos,SUPERIOR INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,112,MASCULINO,CASADO,45 a 49 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,112,MASCULINO,SOLTEIRO,35 a 39 anos,ENSINO FUNDAMENTAL INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,112,FEMININO,CASADO,30 a 34 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,158,MASCULINO,SOLTEIRO,55 a 59 anos,ENSINO FUNDAMENTAL INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,112,MASCULINO,SOLTEIRO,20 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,1,FEMININO,SOLTEIRO,25 a 29 anos,ENSINO FUNDAMENTAL COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,161,FEMININO,DIVORCIADO,60 a 64 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,158,FEMININO,SEPARADO JUDICIALMENTE,55 a 59 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,2,MASCULINO,CASADO,30 a 34 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,112,MASCULINO,SOLTEIRO,55 a 59 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,2,MASCULINO,VIÚVO,21 a 24 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,158,FEMININO,CASADO,55 a 59 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,113,FEMININO,SOLTEIRO,40 a 44 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,9
2024,1,RS,PORTO ALEGRE,113,FEMININO,SOLTEIRO,35 a 39 anos,ENSINO FUNDAMENTAL INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,113,FEMININO,CASADO,35 a 39 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,3
2024,1,RS,PORTO ALEGRE,113,FEMININO,SOLTEIRO,45 a 49 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,13
2024,1,RS,PORTO ALEGRE,113,MASCULINO,SOLTEIRO,50 a 54 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,113,FEMININO,SOLTEIRO,45 a 49 anos,ENSINO FUNDAMENTAL INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,5
2024,2,RS,PORTO ALEGRE,113,FEMININO,SOLTEIRO,21 a 24 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,5
2024,2,RS,PORTO ALEGRE,113,MASCULINO,SOLTEIRO,55 a 59 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,4
2024,1,RS,PORTO ALEGRE,113,MASCULINO,SOLTEIRO,30 a 34 anos,ENSINO FUNDAMENTAL INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,113,MASCULINO,SOLTEIRO,30 a 34 anos,ENSINO FUNDAMENTAL COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,113,MASCULINO,CASADO,25 a 29 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,113,FEMININO,SOLTEIRO,50 a 54 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,9
2024,2,RS,PORTO ALEGRE,113,FEMININO,SOLTEIRO,19 anos,ENSINO FUNDAMENTAL INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,113,MASCULINO,SOLTEIRO,30 a 34 anos,ENSINO FUNDAMENTAL INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,113,FEMININO,SOLTEIRO,60 a 64 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,113,FEMININO,SOLTEIRO,60 a 64 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,113,MASCULINO,SOLTEIRO,45 a 49 anos,ENSINO FUNDAMENTAL INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,113,MASCULINO,SOLTEIRO,50 a 54 anos,ENSINO FUNDAMENTAL COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,113,MASCULINO,SOLTEIRO,50 a 54 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,113,FEMININO,SEPARADO JUDICIALMENTE,18 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,113,FEMININO,DIVORCIADO,50 a 54 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,159,FEMININO,SOLTEIRO,25 a 29 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,16
2024,1,RS,PORTO ALEGRE,159,FEMININO,SOLTEIRO,35 a 39 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,8
2024,2,RS,PORTO ALEGRE,159,FEMININO,DIVORCIADO,40 a 44 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,159,MASCULINO,SOLTEIRO,55 a 59 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,4
2024,1,RS,PORTO ALEGRE,159,MASCULINO,SOLTEIRO,35 a 39 anos,ENSINO FUNDAMENTAL INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,4
2024,2,RS,PORTO ALEGRE,159,MASCULINO,CASADO,45 a 49 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,4
2024,1,RS,PORTO ALEGRE,159,MASCULINO,SOLTEIRO,45 a 49 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,4
2024,2,RS,PORTO ALEGRE,159,FEMININO,SOLTEIRO,25 a 29 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,4
2024,2,RS,PORTO ALEGRE,159,MASCULINO,SOLTEIRO,40 a 44 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,3
2024,2,RS,PORTO ALEGRE,111,FEMININO,CASADO,50 a 54 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,17
2024,2,RS,PORTO ALEGRE,160,MASCULINO,SOLTEIRO,45 a 49 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,15
2024,1,RS,PORTO ALEGRE,160,FEMININO,SOLTEIRO,25 a 29 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Ausências,1
2024,2,RS,PORTO ALEGRE,160,MASCULINO,CASADO,70 a 74 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,160,FEMININO,SOLTEIRO,21 a 24 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,7
2024,1,RS,PORTO ALEGRE,160,FEMININO,CASADO,50 a 54 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Ausências,1
2024,2,RS,PORTO ALEGRE,111,MASCULINO,SOLTEIRO,45 a 49 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,7
2024,2,RS,PORTO ALEGRE,111,MASCULINO,CASADO,55 a 59 anos,SUPERIOR INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,160,FEMININO,SOLTEIRO,25 a 29 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,160,MASCULINO,SOLTEIRO,40 a 44 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,17
2024,1,RS,PORTO ALEGRE,160,FEMININO,SOLTEIRO,25 a 29 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,3
2024,1,RS,PORTO ALEGRE,160,FEMININO,CASADO,40 a 44 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Ausências,1
2024,2,RS,PORTO ALEGRE,160,FEMININO,SOLTEIRO,45 a 49 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,111,FEMININO,CASADO,55 a 59 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,5
2024,2,RS,PORTO ALEGRE,160,MASCULINO,SOLTEIRO,55 a 59 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,5
2024,1,RS,PORTO ALEGRE,111,FEMININO,CASADO,55 a 59 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,111,MASCULINO,SOLTEIRO,40 a 44 anos,ENSINO FUNDAMENTAL COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,160,FEMININO,CASADO,45 a 49 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,111,MASCULINO,SOLTEIRO,21 a 24 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,111,FEMININO,SOLTEIRO,60 a 64 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,3
2024,2,RS,PORTO ALEGRE,160,MASCULINO,SOLTEIRO,35 a 39 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,111,FEMININO,SOLTEIRO,35 a 39 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,111,MASCULINO,CASADO,55 a 59 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,111,FEMININO,SEPARADO JUDICIALMENTE,45 a 49 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,160,MASCULINO,VIÚVO,60 a 64 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,160,FEMININO,SEPARADO JUDICIALMENTE,45 a 49 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,111,MASCULINO,SOLTEIRO,20 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,160,FEMININO,SOLTEIRO,40 a 44 anos,ENSINO FUNDAMENTAL INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,160,MASCULINO,CASADO,40 a 44 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,160,MASCULINO,CASADO,35 a 39 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,111,MASCULINO,SOLTEIRO,55 a 59 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,111,FEMININO,CASADO,60 a 64 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,111,FEMININO,SOLTEIRO,20 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,111,FEMININO,CASADO,65 a 69 anos,SUPERIOR INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,160,MASCULINO,SOLTEIRO,30 a 34 anos,SUPERIOR INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,3
2024,2,RS,PORTO ALEGRE,159,FEMININO,CASADO,45 a 49 anos,ENSINO FUNDAMENTAL COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,159,FEMININO,SOLTEIRO,55 a 59 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,159,FEMININO,SOLTEIRO,45 a 49 anos,ENSINO FUNDAMENTAL COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,159,MASCULINO,SOLTEIRO,50 a 54 anos,ENSINO FUNDAMENTAL COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,159,FEMININO,CASADO,50 a 54 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,159,FEMININO,CASADO,70 a 74 anos,ENSINO FUNDAMENTAL COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,159,MASCULINO,SOLTEIRO,18 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,159,MASCULINO,SOLTEIRO,45 a 49 anos,ENSINO FUNDAMENTAL COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,159,FEMININO,SEPARADO JUDICIALMENTE,65 a 69 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,114,MASCULINO,SOLTEIRO,35 a 39 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,15
2024,2,RS,PORTO ALEGRE,114,MASCULINO,SOLTEIRO,35 a 39 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,14
2024,1,RS,PORTO ALEGRE,114,FEMININO,SOLTEIRO,20 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,5
2024,1,RS,PORTO ALEGRE,114,FEMININO,DIVORCIADO,35 a 39 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,114,MASCULINO,SOLTEIRO,21 a 24 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,6
2024,1,RS,PORTO ALEGRE,114,MASCULINO,SOLTEIRO,55 a 59 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,114,FEMININO,SOLTEIRO,40 a 44 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,9
2024,1,RS,PORTO ALEGRE,114,FEMININO,SOLTEIRO,30 a 34 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,12
2024,2,RS,PORTO ALEGRE,114,MASCULINO,SOLTEIRO,40 a 44 anos,ENSINO FUNDAMENTAL COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,114,FEMININO,DIVORCIADO,60 a 64 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,114,FEMININO,SOLTEIRO,21 a 24 anos,SUPERIOR INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,114,FEMININO,SOLTEIRO,60 a 64 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,3
2024,2,RS,PORTO ALEGRE,114,FEMININO,CASADO,45 a 49 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,114,MASCULINO,CASADO,35 a 39 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,114,FEMININO,SOLTEIRO,45 a 49 anos,ENSINO FUNDAMENTAL INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,3
2024,1,RS,PORTO ALEGRE,114,FEMININO,SOLTEIRO,65 a 69 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,114,MASCULINO,CASADO,55 a 59 anos,ENSINO FUNDAMENTAL INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,114,MASCULINO,SOLTEIRO,25 a 29 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,114,MASCULINO,CASADO,35 a 39 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,3
2024,1,RS,PORTO ALEGRE,114,FEMININO,SOLTEIRO,35 a 39 anos,ENSINO FUNDAMENTAL COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,114,FEMININO,DIVORCIADO,55 a 59 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,114,FEMININO,SOLTEIRO,60 a 64 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,114,MASCULINO,SOLTEIRO,21 a 24 anos,SUPERIOR INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,114,MASCULINO,CASADO,60 a 64 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,111,FEMININO,DIVORCIADO,65 a 69 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,112,MASCULINO,SOLTEIRO,60 a 64 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,4
2024,1,RS,PORTO ALEGRE,1,FEMININO,DIVORCIADO,50 a 54 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,6
2024,1,RS,PORTO ALEGRE,1,FEMININO,VIÚVO,55 a 59 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,1,MASCULINO,SOLTEIRO,60 a 64 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,1,FEMININO,SOLTEIRO,50 a 54 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,112,MASCULINO,SOLTEIRO,50 a 54 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,5
2024,1,RS,PORTO ALEGRE,2,MASCULINO,SOLTEIRO,40 a 44 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,22
2024,1,RS,PORTO ALEGRE,158,FEMININO,SOLTEIRO,21 a 24 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,18
2024,2,RS,PORTO ALEGRE,158,FEMININO,SOLTEIRO,30 a 34 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,21
2024,1,RS,PORTO ALEGRE,2,FEMININO,SOLTEIRO,30 a 34 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,4
2024,2,RS,PORTO ALEGRE,161,FEMININO,CASADO,55 a 59 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,6
2024,2,RS,PORTO ALEGRE,1,FEMININO,SOLTEIRO,40 a 44 anos,SUPERIOR INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,6
2024,2,RS,PORTO ALEGRE,1,FEMININO,SOLTEIRO,35 a 39 anos,SUPERIOR INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,8
2024,2,RS,PORTO ALEGRE,1,FEMININO,SOLTEIRO,50 a 54 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,17
2024,2,RS,PORTO ALEGRE,1,FEMININO,DIVORCIADO,60 a 64 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,3
2024,1,RS,PORTO ALEGRE,112,FEMININO,CASADO,50 a 54 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,112,FEMININO,CASADO,50 a 54 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,112,MASCULINO,CASADO,40 a 44 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,1,MASCULINO,CASADO,30 a 34 anos,SUPERIOR COMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,112,FEMININO,CASADO,35 a 39 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,9
2024,2,RS,PORTO ALEGRE,112,MASCULINO,SOLTEIRO,45 a 49 anos,ENSINO MÉDIO INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,4
2024,1,RS,PORTO ALEGRE,112,MASCULINO,CASADO,45 a 49 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,4
2024,2,RS,PORTO ALEGRE,112,FEMININO,SOLTEIRO,30 a 34 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,2
2024,2,RS,PORTO ALEGRE,161,MASCULINO,CASADO,35 a 39 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,112,MASCULINO,CASADO,65 a 69 anos,ENSINO FUNDAMENTAL COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,2,RS,PORTO ALEGRE,158,FEMININO,SOLTEIRO,21 a 24 anos,ENSINO FUNDAMENTAL INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,2
2024,1,RS,PORTO ALEGRE,158,MASCULINO,SEPARADO JUDICIALMENTE,55 a 59 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,112,MASCULINO,SOLTEIRO,25 a 29 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,2,MASCULINO,SOLTEIRO,25 a 29 anos,ENSINO MÉDIO INCOMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,158,MASCULINO,SOLTEIRO,50 a 54 anos,ENSINO MÉDIO COMPLETO,Voluntárias e voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,158,MASCULINO,SOLTEIRO,20 anos,ENSINO FUNDAMENTAL COMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
2024,1,RS,PORTO ALEGRE,161,MASCULINO,SOLTEIRO,30 a 34 anos,SUPERIOR COMPLETO,Não voluntárias e não voluntários,Comparecimentos,3
2024,2,RS,PORTO ALEGRE,158,FEMININO,CASADO,50 a 54 anos,ENSINO MÉDIO COMPLETO,Não voluntárias e não voluntários,Comparecimentos,5
2024,2,RS,PORTO ALEGRE,1,MASCULINO,SOLTEIRO,30 a 34 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,5
2024,2,RS,PORTO ALEGRE,112,FEMININO,SOLTEIRO,21 a 24 anos,SUPERIOR INCOMPLETO,Voluntárias e voluntários,Comparecimentos,3
2024,1,RS,PORTO ALEGRE,1,FEMININO,SOLTEIRO,65 a 69 anos,SUPERIOR INCOMPLETO,Não voluntárias e não voluntários,Comparecimentos,1
